job id, number of items, reward, weight, ratio, cancellation
27711,2,22.48,6.59,3.411229,false
19234,13,123.41,36.18,3.4110007,false
22234,10,104.0,30.489998,3.4109547,true
20432,18,186.27,54.61,3.4109137,false
16479,10,130.01999,38.120003,3.4108074,false
18108,12,151.46,44.41,3.4104934,false
17630,11,119.979996,35.18,3.4104602,false
11257,11,109.44,32.09,3.4104083,true
17586,15,164.8,48.329998,3.4098907,false
23463,10,106.96,31.369999,3.4096272,false
17757,20,200.96,58.94,3.4095693,true
12509,10,98.5,28.89,3.4094844,true
10633,9,99.0,29.04,3.4090908,true
13124,11,121.869995,35.75,3.4089508,false
17854,2,28.6,8.389999,3.4088204,false
25066,10,127.03999,37.27,3.4086394,false
22105,10,110.47,32.41,3.408516,false
28384,9,114.560005,33.61,3.4085095,false
26778,20,195.19998,57.269997,3.4084163,true
22048,15,150.4,44.129997,3.4081125,false
24594,11,128.31,37.65,3.4079678,false
18905,11,102.17,29.980001,3.4079385,true
15508,9,118.72,34.84,3.4075775,false
10141,9,108.38999,31.81,3.407419,false
10131,7,98.229996,28.830002,3.4072144,false
29589,11,100.950005,29.63,3.40702,false
26818,11,164.33,48.24,3.406509,false
26112,7,75.59,22.189999,3.4064894,false
16898,13,137.41,40.34,3.4062965,false
11250,10,106.41,31.239998,3.4062104,true
27735,17,190.06,55.8,3.4060931,false
25384,12,141.54,41.559998,3.4056785,false
23217,9,93.55,27.47,3.4055336,false
29321,8,81.149994,23.83,3.4053712,false
17151,11,116.19,34.12,3.4053342,false
17361,12,148.56999,43.629997,3.4052258,false
27853,15,159.67,46.890003,3.4052033,true
29145,4,50.12,14.72,3.4048913,false
13269,10,95.119995,27.94,3.4044378,true
11933,16,172.97,50.81,3.404251,false
18942,11,119.04,34.969997,3.4040608,false
27774,11,129.91998,38.17,3.40372,true
23355,12,135.51999,39.82,3.4033146,true
20929,8,102.70999,30.179998,3.403247,false
10326,10,126.76,37.250004,3.4029527,false
26331,7,80.07,23.529999,3.4028902,false
26876,7,80.07,23.529999,3.4028902,false
12422,8,105.08,30.88,3.40285,true
12695,14,179.59999,52.780003,3.4028037,true
21657,15,186.3,54.75,3.4027398,true
11952,12,179.42,52.730003,3.4026167,false
14840,15,182.0,53.489998,3.4025052,false
22617,17,149.72,44.009995,3.4019547,false
29885,15,161.60999,47.51,3.4015994,true
21402,14,167.82999,49.339996,3.4014997,true
22682,9,97.01001,28.52,3.401473,false
19266,15,174.15001,51.199997,3.4013677,false
29420,13,136.48999,40.13,3.4011958,true
22452,14,143.59,42.22,3.4009945,true
10145,13,154.12,45.32,3.400706,true
25233,6,74.130005,21.8,3.400459,false
28368,10,117.79,34.64,3.4004042,false
13785,17,175.71,51.68,3.3999615,true
16694,16,197.49,58.09,3.3997247,true
11393,18,202.56,59.589996,3.3992283,false
21804,12,142.05,41.789997,3.399139,true
11404,9,101.59999,29.889997,3.39913,false
12009,6,70.020004,20.6,3.3990293,false
18308,6,70.020004,20.6,3.3990293,false
20829,13,159.29999,46.870003,3.398762,true
27728,15,157.18001,46.25,3.3984866,false
17761,14,188.17,55.369995,3.398411,false
27607,8,89.2,26.249998,3.3980954,false
11864,5,64.119995,18.869999,3.3979862,false
19525,10,132.78,39.08,3.3976457,false
15496,9,94.17999,27.719997,3.397547,false
15143,6,71.55,21.06,3.3974361,false
25856,7,79.020004,23.26,3.3972487,true
11872,9,98.62,29.029999,3.3971756,false
21548,17,211.8,62.35,3.3969529,false
24169,11,129.45,38.11,3.3967462,true
19651,10,114.130005,33.600002,3.3967261,false
17144,18,211.17,62.170002,3.3966541,true
29984,8,102.42999,30.16,3.39622,true
15077,11,116.92999,34.43,3.3961658,false
29000,16,199.06,58.62,3.3957694,true
23523,14,177.48999,52.27,3.3956378,false
10877,5,48.25,14.21,3.3954961,false
20830,5,48.25,14.21,3.3954961,false
13960,13,154.18001,45.409996,3.3952878,true
25521,13,154.18,45.41,3.3952873,true
10315,11,113.700005,33.489998,3.3950436,false
26229,8,98.59,29.04,3.3949723,true
11882,14,160.75,47.350002,3.3949313,true
23282,9,94.51,27.84,3.3947558,false
14559,17,162.81,47.96,3.3947039,false
28834,7,86.46,25.47,3.394582,false
29055,5,61.979996,18.26,3.3943043,true
27054,9,107.259995,31.599998,3.3943038,false
26799,12,116.22,34.24,3.3942757,false
20272,12,151.54999,44.65,3.3941765,true
18080,9,81.28999,23.95,3.394154,false
25281,11,156.13,46.0,3.3941305,true
13700,11,121.17,35.7,3.3941176,false
13171,9,116.35,34.280003,3.394107,false
18440,17,150.93,44.469997,3.3939736,true
28786,7,68.66,20.23,3.3939695,false
22237,13,146.11,43.05,3.3939605,true
20812,6,75.82,22.34,3.3939123,true
25921,9,129.85,38.26,3.3938842,false
10525,10,111.08,32.73,3.3938284,false
15037,18,197.86,58.3,3.393825,false
12634,5,63.289997,18.65,3.3935657,false
27139,10,110.899994,32.68,3.3935127,false
18719,7,83.369995,24.57,3.3931623,false
18136,5,51.1,15.059999,3.3930943,false
21725,5,51.1,15.059999,3.3930943,false
17880,5,51.1,15.059999,3.3930943,false
27516,5,51.1,15.059999,3.3930943,false
28948,5,51.1,15.059999,3.3930943,false
17326,12,135.98999,40.08,3.3929636,false
21718,11,114.33,33.7,3.3925815,false
18503,16,208.85999,61.57,3.3922362,false
19416,7,87.02999,25.66,3.3916597,false
19445,6,93.2,27.480001,3.3915572,false
17823,9,100.22,29.55,3.3915398,false
26824,11,132.63,39.11,3.3912044,true
11751,7,68.23,20.119999,3.3911533,false
11017,15,165.13998,48.7,3.3909647,false
17513,4,50.489998,14.889999,3.3908663,false
10738,6,62.829994,18.529999,3.3907177,false
15698,16,181.90999,53.65,3.39068,false
28005,4,49.12,14.49,3.389924,false
22464,4,49.12,14.49,3.389924,false
24040,4,49.12,14.49,3.389924,false
29100,4,49.12,14.49,3.389924,false
11299,4,49.12,14.49,3.389924,false
11590,4,49.12,14.49,3.389924,false
28589,10,124.09,36.61,3.3895109,false
28744,7,76.36,22.53,3.3892586,false
12685,18,182.06999,53.72,3.3892403,false
19472,15,160.31,47.299995,3.389218,false
10652,8,106.42,31.400002,3.3891718,false
15043,14,164.0,48.39,3.38913,false
14792,10,119.77,35.339996,3.389078,false
23455,5,60.629997,17.89,3.389044,false
10371,17,201.06,59.329998,3.388842,true
29832,15,196.84,58.09,3.388535,false
23107,4,40.73,12.02,3.388519,false
27575,6,70.649994,20.85,3.3884888,false
22749,7,88.3,26.060001,3.3883345,false
28638,12,151.22,44.63,3.3883038,false
10595,10,123.229996,36.37,3.388232,true
15025,11,118.439995,34.96,3.3878717,false
22134,7,101.869995,30.07,3.3877618,false
15038,15,188.51,55.659996,3.386813,false
11155,9,132.83,39.219997,3.3867927,false
28206,10,95.229996,28.119999,3.3865576,false
26418,18,187.56999,55.39,3.386351,false
21063,10,106.86,31.56,3.3859317,true
26327,16,209.12997,61.769997,3.385624,false
17621,9,118.96999,35.14,3.3856003,false
26565,14,146.56,43.29,3.3855393,false
15326,18,208.44,61.570004,3.3854148,true
12680,11,139.84999,41.31,3.3853786,true
22724,13,148.63998,43.91,3.3851056,true
12585,6,63.229996,18.68,3.3849034,false
21108,6,63.229996,18.68,3.3849034,false
13747,5,56.559998,16.71,3.3847995,false
19620,8,83.16,24.57,3.3846157,false
14382,15,183.18999,54.13,3.3842597,true
29841,9,100.85,29.8,3.3842282,false
26720,13,147.0,43.44,3.383978,false
24222,9,93.45999,27.62,3.3837795,false
25097,6,66.689995,19.71,3.3835616,false
19411,6,66.79,19.739998,3.3834858,false
29202,10,88.41,26.13,3.3834674,false
19592,8,81.84,24.189999,3.3832161,false
28289,10,114.79,33.93,3.3831418,false
28823,7,81.42,24.07,3.382634,true
21772,9,110.509995,32.67,3.3826141,true
28628,14,133.74,39.54,3.3823977,true
16155,13,138.59,40.98,3.3818936,false
18835,8,94.079994,27.820002,3.3817394,false
22508,16,191.54,56.640003,3.3817086,true
21818,12,169.62,50.160004,3.3815787,false
11311,15,180.44,53.36,3.3815591,true
27568,6,68.27,20.19,3.3813767,false
17922,9,110.13,32.57,3.3813324,false
15667,14,146.78,43.409996,3.381249,false
27661,13,122.6,36.260002,3.381136,true
24948,3,28.4,8.4,3.3809526,false
24896,3,28.4,8.4,3.3809526,false
15632,14,146.51,43.34,3.3804798,false
11409,8,74.93,22.169998,3.3797927,false
16887,14,129.58,38.34,3.37976,false
26743,9,115.11,34.059998,3.3796244,false
19095,12,146.56999,43.37,3.379525,false
13945,11,100.0,29.59,3.3795202,false
22113,15,169.04,50.02,3.379448,true
15480,3,40.18,11.89,3.3793104,false
18429,13,177.38,52.49,3.3793104,false
14981,11,133.0,39.359997,3.3790653,false
26038,15,150.57,44.559998,3.3790398,true
19943,12,141.0,41.73,3.378864,true
24698,8,94.91,28.09,3.3787825,false
22476,8,79.57,23.55,3.3787687,false
13356,12,142.40999,42.15,3.3786473,true
13315,11,120.67999,35.72,3.378499,true
22658,7,76.89,22.759998,3.3782954,false
23971,6,66.21,19.599998,3.3780615,false
29161,7,63.3,18.74,3.3778014,true
17189,6,77.619995,22.980001,3.3777194,false
18038,15,176.57,52.280003,3.3773909,false
13068,10,109.01999,32.279995,3.3773236,false
13726,11,146.70999,43.440002,3.3773017,false
19624,11,142.48001,42.19,3.377104,false
14983,15,165.66,49.06,3.3766816,true
12062,7,84.97,25.17,3.3758442,false
19223,5,50.4,14.93,3.3757536,false
14943,5,50.399998,14.929999,3.3757534,false
12314,8,81.759995,24.22,3.3757224,false
27455,11,86.21,25.539999,3.3754895,true
16132,9,103.119995,30.55,3.37545,false
19019,7,84.850006,25.14,3.3750997,false
29340,13,150.73,44.660004,3.3750556,true
21741,11,149.58,44.32,3.375,false
14902,11,121.149994,35.9,3.3746514,false
13660,13,138.42,41.019997,3.3744516,false
27303,10,101.59999,30.11,3.3742938,false
13901,13,135.26,40.09,3.3739085,false
20571,18,155.18001,46.000004,3.3734782,true
27281,6,74.88,22.2,3.3729727,true
15246,11,117.579994,34.86,3.37292,false
19432,8,77.07,22.85,3.3728664,false
19700,15,154.6,45.850002,3.3718648,true
15525,12,154.16,45.72,3.3718286,false
15229,9,96.7,28.68,3.3716874,true
15437,13,127.84,37.92,3.371308,false
27253,12,121.96,36.18,3.370923,false
29431,11,130.65,38.760002,3.3707428,true
13005,18,197.76,58.67,3.3707175,false
28844,16,167.04999,49.559998,3.3706617,false
16136,11,116.520004,34.57,3.3705525,false
28792,11,157.56,46.75,3.3702674,false
24803,8,88.7,26.32,3.3700607,false
12869,7,68.270004,20.259998,3.3696945,false
14680,8,111.939995,33.22,3.3696566,false
15091,13,147.45,43.76,3.3695157,false
17309,14,173.15,51.39,3.3693326,false
23855,9,84.13,24.97,3.3692431,false
27701,10,121.29,36.0,3.3691666,false
12225,10,116.9,34.7,3.368876,false
26290,9,107.28999,31.849998,3.3686028,false
26130,16,171.05,50.78,3.3684523,true
18042,12,130.66,38.79,3.368394,false
27110,9,128.84001,38.25,3.3683662,false
29227,9,105.66,31.369999,3.3681865,false
22529,7,79.78999,23.69,3.3680875,false
15794,13,133.88,39.75,3.3680503,false
10304,7,107.81,32.010002,3.3680098,false
15861,9,85.21,25.3,3.3679843,false
17197,15,159.86,47.47,3.3676004,false
24085,11,130.34999,38.71,3.3673468,false
14794,8,88.119995,26.169998,3.3672144,false
19800,12,138.29,41.07,3.367178,true
22680,4,45.79,13.6,3.3669116,false
20082,4,45.789997,13.599999,3.3669116,false
18361,4,45.789997,13.599999,3.3669116,false
24567,4,45.789997,13.599999,3.3669116,false
14205,10,119.149994,35.39,3.3667703,true
24374,10,115.44,34.29,3.366579,false
17150,15,163.77,48.649998,3.36629,true
12689,8,84.56,25.12,3.366242,true
21011,13,150.74,44.78,3.3662353,false
19769,10,107.44,31.919998,3.365915,true
20094,16,193.11,57.379997,3.3654585,true
25112,4,66.8,19.85,3.3652394,false
15729,13,128.09,38.07,3.3645914,false
25627,12,129.36,38.45,3.3643692,false
17587,7,88.95,26.439999,3.3642209,true
21335,9,95.13,28.279999,3.3638613,false
16581,13,141.63,42.11,3.3633342,true
12944,15,193.22,57.45,3.3632724,true
20242,15,186.54001,55.47,3.3628988,false
14484,7,95.09999,28.28,3.3628001,true
11483,10,116.45,34.629997,3.3626914,false
26301,10,113.310005,33.699997,3.362315,false
12170,8,101.84,30.29,3.3621655,false
21269,7,85.42999,25.409998,3.3620622,false
19936,6,61.05,18.16,3.3617842,false
15207,8,96.979996,28.849998,3.361525,false
16970,6,58.52,17.41,3.3612866,false
29585,6,69.399994,20.65,3.3607745,true
11334,9,92.18,27.43,3.3605542,false
19395,12,127.4,37.920002,3.3597045,true
16518,11,115.46999,34.37,3.3596158,false
29500,13,137.67,40.98,3.3594437,false
21337,14,156.14,46.479996,3.3592947,false
21043,7,78.06999,23.240002,3.3592937,false
22028,14,159.59999,47.510002,3.3592925,true
14123,7,81.53,24.27,3.359291,true
17389,7,81.53,24.27,3.359291,true
26828,9,138.22,41.149998,3.358931,false
25104,12,126.450005,37.65,3.3585658,false
16439,7,74.759995,22.259998,3.3584905,false
20883,18,187.26,55.760002,3.3583212,false
16941,11,117.94001,35.12,3.3582008,true
16299,14,139.08998,41.42,3.3580394,false
25420,12,128.56999,38.29,3.3577955,false
29119,9,112.619995,33.54,3.3577814,false
12647,11,126.41999,37.65,3.3577685,true
14729,22,188.87,56.249996,3.3576891,true
26014,15,149.98,44.67,3.3575106,true
23127,12,134.43,40.04,3.3573923,false
24112,4,75.64,22.529999,3.3573015,false
28256,4,38.37,11.429999,3.3569555,false
17997,4,38.37,11.429999,3.3569555,false
16761,4,38.37,11.429999,3.3569555,false
22842,8,76.74,22.859999,3.3569555,false
29933,4,38.37,11.429999,3.3569555,false
10212,4,38.37,11.429999,3.3569555,false
11982,4,38.37,11.429999,3.3569555,false
11750,4,38.37,11.429999,3.3569555,false
13078,4,38.37,11.429999,3.3569555,false
21096,8,76.74,22.859999,3.3569555,false
27970,13,172.20001,51.300003,3.3567252,false
27537,6,62.26,18.55,3.3563342,false
24395,5,63.499996,18.92,3.3562365,false
25931,13,134.41,40.05,3.356055,false
13434,15,177.3,52.83,3.3560476,false
29031,13,140.11,41.749996,3.3559284,false
25737,13,149.73999,44.62,3.355894,true
26866,9,91.88,27.38,3.355734,false
20262,9,84.759995,25.26,3.3555026,false
23186,10,116.799995,34.81,3.3553574,false
13720,16,179.84,53.6,3.355224,true
26281,6,59.89,17.849998,3.3551824,false
26075,16,181.09,53.98,3.354761,false
12057,16,161.23999,48.07,3.3542747,false
25888,12,108.23999,32.27,3.3541987,true
17647,13,133.28,39.739998,3.3537998,false
20798,9,105.51,31.46,3.3537827,true
22186,10,106.509995,31.760002,3.353589,false
16483,15,156.74,46.74,3.3534446,false
22941,9,123.97,36.98,3.3523526,false
20494,6,63.559998,18.96,3.3523207,false
25724,12,136.56001,40.739998,3.3519888,true
26422,13,137.33,40.97,3.3519647,true
15238,11,115.06,34.33,3.3515873,false
17628,13,158.53,47.3,3.3515856,false
15141,13,160.88,48.010002,3.3509686,false
26067,6,70.299995,20.98,3.35081,false
15609,9,109.23,32.6,3.3506138,true
29577,13,150.83,45.02,3.3502889,true
23713,16,166.86,49.81,3.3499296,true
20021,13,130.68,39.010002,3.34991,false
20536,12,139.87999,41.76,3.3496168,false
24995,5,56.54,16.880001,3.349526,false
18174,5,56.54,16.880001,3.349526,false
21331,5,56.54,16.880001,3.349526,false
17457,9,102.46,30.59,3.3494606,true
24029,10,106.81,31.89,3.349326,false
28433,7,71.46,21.339998,3.3486414,false
24028,17,194.01999,57.940002,3.3486362,true
11521,11,143.62,42.89,3.348566,true
20407,11,103.8,31.0,3.3483872,false
21029,10,124.59,37.21,3.3482935,true
25949,11,127.48999,38.08,3.3479512,true
25274,12,135.48999,40.47,3.3479116,false
11532,8,105.24999,31.44,3.347646,false
27295,8,103.71,30.98,3.3476436,false
17974,7,71.939995,21.489998,3.3476036,false
24983,18,191.51001,57.210003,3.3474917,false
14618,11,115.439995,34.489998,3.347057,false
16488,9,92.31,27.579998,3.3469908,false
19928,6,63.86,19.08,3.3469603,false
18689,11,131.53,39.3,3.3468194,true
22489,8,85.34,25.499998,3.3466668,true
20167,13,155.65,46.510002,3.346592,true
17297,11,116.619995,34.850002,3.3463411,false
28529,16,182.06001,54.410004,3.346076,false
11005,11,154.42,46.15,3.3460453,false
27868,9,97.13,29.029999,3.3458493,false
22706,8,103.810005,31.029999,3.3454723,false
27153,9,106.049995,31.699997,3.345426,false
29754,7,69.479996,20.77,3.3452091,false
28681,6,62.82,18.779999,3.3450482,true
12989,8,86.869995,25.97,3.3450134,false
10775,15,179.8,53.760002,3.3444939,false
18925,12,110.45999,33.03,3.3442323,false
21284,7,82.03001,24.53,3.3440688,false
25252,9,112.59,33.670002,3.343926,false
18094,5,55.840004,16.7,3.3437126,false
23259,16,176.96999,52.93,3.3434722,false
23000,9,84.81999,25.37,3.3433185,false
22502,12,128.99998,38.59,3.3428345,false
19548,8,96.369995,28.830002,3.342698,true
26446,18,200.85999,60.09,3.3426523,false
11025,11,109.299995,32.7,3.3425074,true
14571,10,110.6,33.089996,3.3423998,false
25926,18,177.78,53.19,3.3423576,true
19420,8,85.89,25.7,3.3420231,false
10431,9,137.69,41.2,3.3419902,false
11122,10,114.119995,34.15,3.3417275,true
17411,13,121.07,36.23,3.3417058,true
25605,12,146.48999,43.839996,3.341469,false
23762,7,81.43,24.369999,3.3414035,false
26534,7,81.43,24.369999,3.3414035,false
28896,6,72.04,21.560001,3.3413727,false
17900,9,118.54,35.48,3.3410373,true
21198,11,113.26,33.899998,3.3410032,false
24519,14,164.76,49.32,3.3406324,true
24574,13,169.63,50.78,3.3404887,true
17229,6,69.299995,20.75,3.3397589,false
29999,6,69.299995,20.75,3.3397589,false
26980,10,98.99,29.64,3.3397436,false
18496,11,132.35,39.63,3.3396418,false
20358,11,119.37,35.75,3.339021,false
26442,6,47.98,14.37,3.3389006,false
18586,6,64.47,19.31,3.3386848,false
17934,5,60.63,18.16,3.3386564,false
18351,15,179.73999,53.84,3.33841,false
16930,6,57.82,17.32,3.3383372,false
23719,10,128.51999,38.5,3.3381815,true
20906,16,192.71,57.73,3.338126,false
23309,13,145.12,43.48,3.3376265,false
11063,10,114.340004,34.26,3.33742,false
10250,5,57.170002,17.13,3.33742,false
27202,14,170.09999,50.969997,3.3372571,true
14279,16,171.45999,51.379997,3.3370962,true
17846,6,71.78,21.51,3.3370523,false
27379,14,172.78,51.78,3.3368096,true
14087,7,72.84,21.83,3.3366926,false
25393,9,105.67,31.669998,3.3365963,false
11663,8,72.03,21.59,3.3362668,false
13192,4,49.809998,14.93,3.3362355,false
22196,17,177.65001,53.25,3.3361504,true
20680,15,199.93001,59.93,3.3360589,false
23738,15,172.9,51.83,3.3359056,false
10655,9,116.02,34.78,3.3358252,false
27000,4,48.5,14.54,3.335626,false
23028,4,48.5,14.54,3.335626,false
15481,12,145.5,43.62,3.335626,true
18701,11,113.40999,34.0,3.335588,false
27114,12,133.99,40.170002,3.3355737,true
21670,8,85.490005,25.630001,3.3355443,false
26207,8,85.49,25.630001,3.335544,false
27261,9,101.67999,30.490002,3.3348634,false
29179,14,166.43,49.91,3.334602,false
21446,10,132.45001,39.719997,3.3345926,false
24394,7,84.729996,25.41,3.334514,false
24787,18,170.55,51.149998,3.334311,true
25607,17,177.68,53.29,3.334209,false
21005,4,28.54,8.56,3.3341122,false
16176,6,73.75,22.119999,3.334087,false
28832,15,186.72,56.010002,3.3336904,false
26557,14,131.88,39.56,3.3336704,false
23450,14,134.36998,40.309998,3.3334157,false
17745,11,131.75,39.53,3.3329117,false
15127,20,189.78,56.95,3.3323967,false
18914,7,76.61,22.989998,3.3323188,true
25707,4,64.68,19.41,3.332303,false
11308,12,143.94998,43.200005,3.3321753,false
28070,6,60.909996,18.279999,3.332057,false
23193,8,83.8,25.150002,3.332008,false
11356,13,150.86,45.28,3.331714,false
28869,11,122.14,36.66,3.3316967,false
12388,12,127.22,38.19,3.3312387,false
17024,11,119.19,35.78,3.3311908,false
25623,10,111.46,33.46,3.3311417,true
11920,6,75.75,22.739998,3.3311348,false
21678,2,25.25,7.58,3.3311346,false
18935,12,144.77,43.469997,3.330343,true
25647,13,132.19,39.699997,3.3297234,true
24343,9,100.59,30.210001,3.329692,false
15199,13,152.73,45.87,3.3296273,false
15956,8,71.15,21.369999,3.329434,false
23113,9,103.70999,31.15,3.3293738,false
24739,12,137.09999,41.18,3.3292859,true
17959,16,180.74,54.29,3.3291583,false
13620,14,115.75,34.77,3.3290193,false
24011,8,106.99,32.14,3.3288736,false
22869,8,112.81,33.89,3.3287106,true
15255,13,151.19,45.42,3.32871,true
22122,11,114.44,34.379997,3.3286798,false
18864,11,114.44,34.38,3.3286793,false
28523,5,53.21,15.99,3.327705,false
26646,5,53.21,15.99,3.327705,false
28250,5,53.21,15.990001,3.3277047,false
18211,6,62.96,18.92,3.3276956,false
11886,8,96.26999,28.929998,3.3276873,false
20558,8,86.119995,25.88,3.327666,false
23086,14,181.69,54.6,3.3276558,false
18128,9,107.97,32.45,3.3272727,false
26051,16,203.76,61.239998,3.3272371,false
22276,8,99.84999,30.01,3.327224,false
29943,15,151.68,45.59,3.3270452,false
12419,11,123.03,36.98,3.3269334,true
17335,7,68.5,20.59,3.3268576,false
10718,15,180.37,54.219994,3.3266325,true
15901,7,78.1,23.48,3.326235,false
26744,12,123.48999,37.129997,3.325882,false
10950,11,136.02,40.899998,3.3256726,false
20455,12,137.34999,41.300003,3.3256655,false
11184,12,129.93,39.07,3.3255694,false
12018,17,202.56,60.910004,3.325562,true
11925,12,127.19999,38.25,3.32549,false
15721,18,196.89998,59.22,3.32489,false
27288,9,94.28999,28.36,3.3247528,false
27508,8,93.21999,28.04,3.324536,true
14857,7,84.14,25.31,3.3243778,false
13480,7,84.14,25.310001,3.3243775,false
12774,9,132.84001,39.96,3.3243246,false
10771,14,179.69998,54.06,3.324084,true
16578,10,104.64,31.48,3.3240154,false
10724,8,83.2,25.029999,3.3240113,false
27386,12,142.28,42.809998,3.3235228,false
22018,11,125.22,37.68,3.3232484,false
21082,11,158.95,47.83,3.323228,false
21085,13,164.75,49.579998,3.3229127,false
12458,17,197.87999,59.559998,3.3223639,false
16443,6,75.47,22.72,3.321743,true
28615,6,75.47,22.720001,3.3217428,true
26448,6,75.46999,22.720001,3.3217425,true
23868,6,75.46999,22.720001,3.3217425,true
10435,7,71.81,21.619999,3.3214617,false
20800,14,157.62999,47.46,3.3213232,true
27626,16,160.04999,48.190002,3.321228,false
24940,11,131.31,39.54,3.3209407,false
17858,4,41.079998,12.37,3.3209376,false
12104,8,82.159996,24.74,3.3209376,false
20140,4,41.079998,12.37,3.3209376,false
22684,11,121.909996,36.71,3.3208935,false
27044,15,181.31999,54.6,3.320879,true
21083,15,153.42,46.199997,3.3207793,false
18178,8,82.65,24.89,3.3206108,false
13393,12,132.99,40.05,3.3205996,false
21380,7,90.96999,27.400002,3.3200727,true
18154,11,144.48,43.52,3.3198528,false
24562,15,177.23,53.39,3.3195355,false
24854,10,98.39,29.64,3.3195007,false
16764,12,133.37,40.18,3.319313,true
16729,8,78.7,23.71,3.3192747,false
28236,13,119.88,36.12,3.3189368,true
18776,16,206.93001,62.35,3.3188455,false
17878,13,160.0,48.21,3.3188136,false
15003,9,99.66,30.03,3.3186815,false
13449,13,140.23999,42.260002,3.318504,true
28339,15,162.6,49.0,3.3183675,false
18802,10,118.42999,35.69,3.3182964,true
27148,15,165.66,49.930004,3.3178449,true
27357,10,122.21999,36.84,3.3175893,false
11777,15,150.96999,45.51,3.3172927,false
11085,10,103.36,31.16,3.317073,true
26847,11,134.26999,40.48,3.3169465,true
16131,7,70.68,21.31,3.316753,false
24763,7,70.68,21.31,3.316753,false
19581,15,147.01,44.329998,3.3162644,false
26535,8,95.75,28.88,3.3154433,true
12144,11,112.89,34.05,3.3154185,true
29992,11,107.149994,32.32,3.3152845,false
27554,9,121.14,36.54,3.315271,false
20513,10,125.05,37.719997,3.3152177,false
24213,14,197.01001,59.43,3.3149927,false
28855,13,147.05,44.359997,3.3149238,false
29881,2,15.58,4.7,3.3148937,false
14258,10,115.29,34.78,3.3148363,false
24555,14,162.15999,48.92,3.3147995,true
12825,11,114.3,34.49,3.314004,false
19118,11,129.82999,39.18,3.3136802,false
29766,16,170.07999,51.33,3.3134615,false
15340,9,114.41,34.53,3.313351,false
29459,15,165.76,50.03,3.3132122,true
25741,11,128.58,38.81,3.3130636,false
15154,8,89.479996,27.009998,3.3128471,false
19117,9,82.850006,25.01,3.3126752,true
21304,10,119.079994,35.949997,3.3123784,true
24067,6,66.67,20.130001,3.311972,false
10342,11,122.94,37.120003,3.311961,false
29014,14,168.03,50.74,3.3115883,false
19292,6,68.05,20.550001,3.3114355,false
20391,14,155.65,47.010002,3.3109975,false
23665,11,110.38,33.339996,3.310738,false
29350,12,121.03999,36.559998,3.310722,true
14130,16,194.06,58.620003,3.3104742,true
15707,12,150.12999,45.35,3.310474,true
18216,16,179.59,54.25,3.3104148,false
26502,14,164.45999,49.68,3.3103862,true
22771,4,48.0,14.5,3.310345,false
18122,11,140.55,42.46,3.3101745,false
22633,15,190.1,57.43,3.3101168,true
21631,16,177.80998,53.719997,3.3099403,true
12935,7,80.81,24.42,3.3091726,false
24504,6,64.59,19.52,3.3089137,false
13242,6,66.17,20.0,3.3084998,false
10183,6,66.17,20.0,3.3084998,false
16999,12,154.2,46.61,3.3083029,false
26617,15,175.93,53.18,3.3081985,true
25919,9,108.14,32.69,3.3080454,true
20565,15,170.03001,51.399998,3.307977,true
21797,7,82.729996,25.01,3.3078766,false
24308,6,77.369995,23.390001,3.3078234,true
16649,9,88.55,26.77,3.3078072,false
16321,14,161.95,48.96,3.3078022,true
17919,11,118.61,35.86,3.307585,false
13933,10,103.29,31.23,3.307397,false
28028,15,183.21,55.4,3.3070397,false
23177,7,77.34999,23.39,3.3069685,false
25624,6,71.92,21.75,3.3066666,true
16018,16,185.13,55.99,3.3064833,true
27624,9,107.78,32.6,3.3061352,true
10628,9,107.78,32.6,3.3061352,true
23547,8,85.52,25.869999,3.3057597,false
21461,9,79.59999,24.08,3.3056474,true
28099,9,96.74999,29.269997,3.3054323,true
11052,8,91.89,27.8,3.3053958,false
12589,3,49.68,15.030001,3.3053892,false
24444,1,16.56,5.01,3.305389,false
17531,2,33.12,10.02,3.305389,false
24590,2,33.12,10.02,3.305389,false
13260,2,33.12,10.02,3.305389,false
14901,1,16.56,5.01,3.305389,false
25955,2,33.12,10.02,3.305389,false
13648,2,33.12,10.02,3.305389,false
28520,14,163.0,49.32,3.3049474,true
20699,8,84.869995,25.68,3.3049064,true
10793,13,162.37001,49.129997,3.3049057,true
19741,17,176.60999,53.439995,3.304828,false
13953,11,162.56,49.190002,3.3047366,false
10124,13,147.48,44.63,3.3045034,true
19371,5,65.159996,19.720001,3.3042593,true
11196,12,126.80999,38.38,3.3040643,true
22412,10,99.67,30.17,3.3036127,true
12905,14,155.07,46.940002,3.303579,false
12273,11,142.58,43.16,3.3035219,false
10127,16,170.25,51.539997,3.3032598,true
24355,5,55.92,16.93,3.3030121,false
10600,8,67.71,20.5,3.3029268,false
25400,8,87.39,26.46,3.3027213,false
25276,14,148.29,44.899998,3.3026726,true
22971,9,104.84,31.749998,3.3020473,false
16341,7,84.42,25.57,3.301525,true
22066,13,151.56999,45.91,3.3014593,true
15092,14,158.37,47.969997,3.3014386,false
28052,11,121.79,36.89,3.301437,false
16774,11,120.88999,36.620003,3.301201,false
21621,13,159.47998,48.31,3.3011794,true
14662,7,82.89,25.11,3.3010752,true
23303,17,145.23999,44.0,3.3009088,false
17245,8,95.649994,28.98,3.300552,true
